address,categories,city,country,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.username,reviews.userProvince
301 Reserve Ave,"Luxury Hotels,Restaurants,Hotels & Motels,Lodging,Grill Restaurants,Meeting Facilities",Roanoke,US,37.256149,-79.947005,Cambria Hotel & Suites,24016,VA,2015-10-13T00:00:00Z,2016-10-13T13:22:03Z,,,4,"Although it does seem to be in an odd location, thr hotel itself is very modern and attractive inside. The front desk was very friendly-, as soon as we got to our room, we immediately ha an issue with our door lock not working. Someone came right away, assessed that we needed a new one, and helped get us one... More",Pretty nice hotel,Massachusetts,Jordanne311,WV
301 Reserve Ave,"Luxury Hotels,Restaurants,Hotels & Motels,Lodging,Grill Restaurants,Meeting Facilities",Roanoke,US,37.256149,-79.947005,Cambria Hotel & Suites,24016,VA,2015-09-15T00:00:00Z,2016-10-13T13:22:03Z,,,4,New hotel in edge of town. Convenient for us because of wedding ceremony location. Room not laid out that well ...hit desk returning from bathroom to bed in middle of night. Room not very quite. Pleasant staff. Only decafe coffee left by maid.,Stay for wedding,Hamden,Steve U,CT
301 Reserve Ave,"Luxury Hotels,Restaurants,Hotels & Motels,Lodging,Grill Restaurants,Meeting Facilities",Roanoke,US,37.256149,-79.947005,Cambria Hotel & Suites,24016,VA,2016-01-04T00:00:00Z,2016-10-13T13:22:03Z,,,4,"I really liked this hotel close to the hospitals in Roanoke. The staff was very kind when they heard that we were visiting a sick relative and very helpful in all respects. The two-queen suite that we stayed in was clean and comfortable. When housekeeping did not leave enough toiletries, I make a quick call to the front desk and... More",Great value hotel,Northport,KathleenC1106,NY
301 Reserve Ave,"Luxury Hotels,Restaurants,Hotels & Motels,Lodging,Grill Restaurants,Meeting Facilities",Roanoke,US,37.256149,-79.947005,Cambria Hotel & Suites,24016,VA,2015-10-18T00:00:00Z,2016-10-13T13:22:03Z,,,4,"Our suite was huge and well appointed. Beautiful view. We ate in the hotel, there is a bar also. It is not a 5 star restaurant, but quite adequate for a traveler who just wants to relax.There was a magnifying mirror in the bathroom, which is a plus. The staff was very friendly. We asked for more towels and they... More","Not downtown, but a great stay.",Plattsburgh,Barbara C,NY
301 Reserve Ave,"Luxury Hotels,Restaurants,Hotels & Motels,Lodging,Grill Restaurants,Meeting Facilities",Roanoke,US,37.256149,-79.947005,Cambria Hotel & Suites,24016,VA,2016-02-25T00:00:00Z,2016-10-13T13:22:03Z,,,5,"I spent one night, Feb 23, 2016 at this lovely hotel. My room was very clean and I love the contemporary look to the room and the hotel itself. I did not eat anything at this hotel so I cannot comment on the food or drinks. The bed was very comfy and the room very quiet overall. I like the... More",Wonderful Stay at Cambria Roanoke,Richmond,VaGirl2,VA
301 Reserve Ave,"Luxury Hotels,Restaurants,Hotels & Motels,Lodging,Grill Restaurants,Meeting Facilities",Roanoke,US,37.256149,-79.947005,Cambria Hotel & Suites,24016,VA,2015-10-27T00:00:00Z,2016-10-13T13:22:03Z,,,5,"I travel for business to Roanoke often, Cambria and the staff try really hard to make my stay pleasant. The breakfast is always fresh and tasty! I look forward to seeing Pam and her friendly smile - she always takes great care to make sure my stay is nice....along with making my favorite coffee treats!",HOME AWAY FROM HOME,Tappahannock,Terri M,VA
301 Reserve Ave,"Luxury Hotels,Restaurants,Hotels & Motels,Lodging,Grill Restaurants,Meeting Facilities",Roanoke,US,37.256149,-79.947005,Cambria Hotel & Suites,24016,VA,2015-10-11T00:00:00Z,2016-10-13T13:22:03Z,,,4,"Hot tub water the way it should be, I do hot tubs not pools. clean room -- great staff -- nice parking. Clean and friedly. Should have booked sooner. No free breakfast, on site bar and restaurant. Shold have booked sooner. Another stop on our Blue Ridge Trail drive.",Only one room left when we booked,Blaine,Steven H,MN
301 Reserve Ave,"Luxury Hotels,Restaurants,Hotels & Motels,Lodging,Grill Restaurants,Meeting Facilities",Roanoke,US,37.256149,-79.947005,Cambria Hotel & Suites,24016,VA,2015-10-11T00:00:00Z,2016-10-13T13:22:03Z,,,5,"Although the circumstances of being in the area were tough (sister in the ICU at the nearby hospital) this hotel was delightful. I was pleased to get a hospital rate, requiring a fax from the hospital. The room was great, very comfortable. Although this used to be a dicey neighborhood, the development of Carillon Virginia Tech medical center, luxury apartments... More",Surpassed my expectations and then some,Virginia Beach,ValerieinVB,VA
301 Reserve Ave,"Luxury Hotels,Restaurants,Hotels & Motels,Lodging,Grill Restaurants,Meeting Facilities",Roanoke,US,37.256149,-79.947005,Cambria Hotel & Suites,24016,VA,2015-12-29T00:00:00Z,2016-10-13T13:22:03Z,,,4,The bed was very comfortable. The room was clean. The staff was very kind and helpful. We ate the mushroom bacon swiss burger in the restaurant downstairs. It was delicious. It was a one night stay as we were traveling. We stayed in a king suite on the 5th floor. Luckily we are early risers as our room only had... More,Good,Cocoa Beach,Jennifer M,FL
301 Reserve Ave,"Luxury Hotels,Restaurants,Hotels & Motels,Lodging,Grill Restaurants,Meeting Facilities",Roanoke,US,37.256149,-79.947005,Cambria Hotel & Suites,24016,VA,2015-09-23T00:00:00Z,2016-10-13T13:22:03Z,,,5,"The hotel is located just a couple miles outside downtown Roanoke. The view of the mountains is nice. They have a shuttle that will take you into downtown and pick you up. If you want to stay at the hotel the restaurant is small, limited menu but very good food. The staff will go out of their way to help... More","Clean, reasonable price, great staff",michigan,tim sullivan,FL
Viale Cristoforo Colombo 33,"Hotels,Hotel",Washington,US,45.42665054,9.071522086,Best Western Hotel Goldenmile Milan,20090,DC,2016-06-01T00:00:00Z,2017-04-03T16:09:10Z,,,,"Ideal Hotel for business trips in the north area of Milano. Confortable, clean and big rooms and excellent service (restaurant and breakfast) Free parking area and good relation Price quality. The best rooms are in the internal area not infront the steet.",Great Business Hotel in the metropolitan area,Barcelona,Toni M,
Viale Cristoforo Colombo 33,"Hotels,Hotel",Washington,US,45.42665054,9.071522086,Best Western Hotel Goldenmile Milan,20090,DC,2016-08-11T00:00:00Z,2017-04-03T16:09:10Z,,,,"Clean comfy rooms, good moderately abundant and varied breakfast, friendly helpful staff though little English is spoken... Only drawback - quite far away from city centre but if you hire a car or plan your commute in advance, it's very accessible especially since Milan is equipped with good public transport.",Better than expected,Island of Malta,MsTiff0402,
Viale Cristoforo Colombo 33,"Hotels,Hotel",Washington,US,45.42665054,9.071522086,Best Western Hotel Goldenmile Milan,20090,DC,2017-01-02T00:00:00Z,2017-04-03T16:09:10Z,,,,"The Hotel facilities are very good - spa is quite small, but good available with the elevator. Location very good - near to speedway, but still nothing can be heared. Best Western has actually good and respectful image - in this house they have receptionist, who does not know, how to behave professionally. 25th of december at 2:00 am after...Dear Mr. Tomaszewski, We are deeply remorseful for the inconvenience occurred. You are totally right: Best Western has a good and respectful image and incidents like this should never happen. We agreed with you when you say that on December 25th at 02:00 was not the right moment and, overall, the right approach. The night porter acted that way because...",Good facility with aggresive night shift receptionist,Vienna,Geralt-von-Rivia,
Viale Cristoforo Colombo 33,"Hotels,Hotel",Washington,US,45.42665054,9.071522086,Best Western Hotel Goldenmile Milan,20090,DC,2016-09-19T00:00:00Z,2017-04-03T16:09:10Z,,,,"Nice hotel, out of the city centre but good for my business meetings. Did not eat in the restaurant as the food is all microwaved!, so went o the restaurant opposite for excellent food. My profile preference is for a no smoking room but I was given a smoking room. This was not an issue and there was no unpleasant...",Best Western Goldenmile,Kidderminster,Markie1960,
Viale Cristoforo Colombo 33,"Hotels,Hotel",Washington,US,45.42665054,9.071522086,Best Western Hotel Goldenmile Milan,20090,DC,2016-10-18T00:00:00Z,2017-04-03T16:09:10Z,,,,Room was a decent size. Small but not very busy gym. Reasonably priced beer at the bar. Food is OK. Breakfast is a decent spread. Staff very helpful. The owners also own the restaurant over the road which brews its own beer so they may send you over there if the hotel one is shut. Only negative is that it...,Good place to stay,Manchester,PAB1968,
Viale Cristoforo Colombo 33,"Hotels,Hotel",Washington,US,45.42665054,9.071522086,Best Western Hotel Goldenmile Milan,20090,DC,2016-12-27T00:00:00Z,2017-04-03T16:09:10Z,,,,I have stayed here 3-4 times as it is fairly close to our offices in Cusago. The staff at the front desk are always very courteous and helpful and speak good English even when I arrived once at 2am thanks to Easyjet ! The rooms are clean and the shower is one of the big head fixed into the ceiling...,Decent Hotel for business trip,Basingstoke,DaveHampsey,
Viale Cristoforo Colombo 33,"Hotels,Hotel",Washington,US,45.42665054,9.071522086,Best Western Hotel Goldenmile Milan,20090,DC,2016-11-13T00:00:00Z,2017-04-03T16:09:10Z,,,,"+ Not a bad hotel at all. Especially for the low-season price. Surroundigs boring and dull, but the room was nice and clean and the bed big enough for 2 adults and 2 kids. Didnt try their kitchen but breakfast was good and ample. - Not sure how people get",OK for the price and location,Pori,gt78fin,
Viale Cristoforo Colombo 33,"Hotels,Hotel",Washington,US,45.42665054,9.071522086,Best Western Hotel Goldenmile Milan,20090,DC,2016-06-27T00:00:00Z,2017-04-03T16:09:10Z,,,,I've thoroughly enjoyed my stay here. The beds were comfortable and the toilet was uniquely designed. It has a translucent door and an overhead shower. The bar at the lobby has affordable prices and offers a wide selection of drinks. They were able to give me hot water for me to take up to my room and the wifi was...,Unique toilets,Singapore,clairevstheworld,
Viale Cristoforo Colombo 33,"Hotels,Hotel",Washington,US,45.42665054,9.071522086,Best Western Hotel Goldenmile Milan,20090,DC,2016-08-21T00:00:00Z,2017-04-03T16:09:10Z,,,,"Easy to reach from Malpensa airport, provided you have a car it's a 40 min drive on highway. Well serviced area, with an organic market and restaurants within walking distance. Nice cozy rooms and friendly stuff. Strongly recommend staying here and purchase the breakfast, it's well worth the 3 they charge. Being Milan in August the place was quiet which...",Way better than I expected,Singapore,fede6581,
Viale Cristoforo Colombo 33,"Hotels,Hotel",Washington,US,45.42665054,9.071522086,Best Western Hotel Goldenmile Milan,20090,DC,2016-10-18T00:00:00Z,2017-04-03T16:09:10Z,,,,"Had a lovely stay. Hotel nice enough but our bedroom on the 6th floor needed serious upgrading. Shower cubicle in bath was dangerous - an accident waiting to happen stepping out as it was so high. Great breakfast but noisy, busy, help yourself. A great spot for metro and getting around!",Great spot!,Singapore,Tracey H,
Viale Cristoforo Colombo 33,"Hotels,Hotel",Washington,US,45.42665054,9.071522086,Best Western Hotel Goldenmile Milan,20090,DC,2013-12-30T00:00:00Z,2017-04-06T19:20:10Z,,,,https://www.daybreakhotels.com/it-it/italia/trezzano-sul-naviglio/best-western-hotel-goldenmile,Great spot!,Singapore,DayBreakHotels,
Viale Cristoforo Colombo 33,"Hotels,Hotel",Washington,US,45.42665054,9.071522086,Best Western Hotel Goldenmile Milan,20090,DC,2013-05-12T00:00:00Z,2017-04-06T19:20:10Z,,,,"if traveling by car, it's great and not very expensive hotel with modern rooms. getting to city center is very difficult.",Great spot!,Singapore,Sergey Kalinichev,
Viale Cristoforo Colombo 33,"Hotels,Hotel",Washington,US,45.42665054,9.071522086,Best Western Hotel Goldenmile Milan,20090,DC,2011-10-22T00:00:00Z,2017-04-06T19:20:10Z,,,,"rooms ok, breakfast buffet not good, too far from milano center. very difficult to get a taxi in this area. 5/10",Great spot!,Singapore,Domi PJ,
Viale Cristoforo Colombo 33,"Hotels,Hotel",Washington,US,45.42665054,9.071522086,Best Western Hotel Goldenmile Milan,20090,DC,2011-11-18T00:00:00Z,2017-04-06T19:20:10Z,,,,check out the sauna pool and gym downstairs!,Great spot!,Singapore,Robert Bartelds,
6 Waterfront Dr,"Motels,Lodging,Resorts,Hotels",Danforth,US,45.706852,-67.85834,Rideout's Lakeside Lodge Cottages,4424,ME,,2016-06-22T19:07:46Z,,,0,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,,,xxxxxxxxxxxxxx,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2016-04-09T00:00:00Z,2016-08-03T21:06:33Z,,,3,We just wanted away from everyone for a night. The stay was fine and we brought our Mastiff along. The bathrooms need serious deep cleaning or renovations. We did ask for a smoking room so we expected a smell issue but I don't think it should have been that bad. This place is fine for a one night stay but I don't think I will again.,Just Okay.,,A Traveler,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2016-06-18T00:00:00Z,2016-08-03T21:06:33Z,,,3,Second time here. Room was clean. Wifi was slow enought to be unusable. Outside room area a lot of butts from smokers. Will probably stay again because its convenient and reasonalbe price. Hotel staff very friendly,Still a go to hotel for us,,Scott,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-09-12T00:00:00Z,2016-08-03T21:06:33Z,,,1,"Stinks, dirty, they don't wash the bed spreads or towels after guest check out. All rooms are smoking evening the non smoking rooms. No body checks the clealiness of the rooms or clean the mold build up. The toilets and tubs are griry and Grimey. Yvonne is clueless. Sandy the manager is the cousin of the general manager with no customer service skills. The health department need to shut the bed bug hotel down. We slept on chair due to the time of night and nastiness.",The Dirty Roach Motel,,A Traveler,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-07-08T00:00:00Z,2016-08-03T21:06:33Z,,,1,It's a good stop over if your a trucker in need of a shower and a bed,low budget hotel,,Shawn,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2016-07-02T00:00:00Z,2016-08-03T21:06:33Z,,,3,The hotel is like under construction people living in rooms on drugs wondering around zone out never again!,low budget hotel,,Heather,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-09-12T00:00:00Z,2016-08-03T21:06:33Z,,,2,"Got in late and tired. Beds were hard to sleep on and get comfortable. Woke up and wanted a shower, but shower curtain and rod were barely up and ready to fall off wall. Power outlets to charge phone and electronics were hard to find and get access to or were loose and couldn't keep anything plugged in.",low budget hotel,,A Traveler,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-07-23T00:00:00Z,2016-08-03T21:06:33Z,,,2,"Room was clean, tub was dirty, breakfast was so so. Double beds not of sufficient quality for two people","Not great, but I've slept in worse",,Edward,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-07-21T00:00:00Z,2016-08-03T21:06:33Z,,,2,"It is truly run down and not much is being done to keep it up. The pool is OK but the dividing rope is bolted in so no laps. The lines and towels are frayed, scratchy and yellowed. The free breakfast is good and the staff is pleasant. The price is right but could be lower considering.",Right location (midway) in my travels otherwise no,,Cadillac,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2016-06-17T00:00:00Z,2016-08-03T21:06:33Z,,,4,awesome,awesome,,A Traveler,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-08-15T00:00:00Z,2016-08-03T21:06:33Z,,,2,"Basic no frills hotel. A/C unit made noise. Check in/out was easy. Front desk staff was nice. Room was outdated but it worked for the purpose, just a place to sleep for the night.",ok,,A Traveler,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-06-19T00:00:00Z,2016-08-03T21:06:33Z,,,2,Traveling alone and needed room for one night on a road trip. Older motel with adequate facilities. Friendly staff serving hot breakfast.,Overnight stop for roadtrip,,A Traveler,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-08-06T00:00:00Z,2016-08-03T21:06:33Z,,,5,"Very cozy and quiet... Off a major highway couple of restaurants around, gas station next door.. Clean rooms friendly staff especially the breakfast cook..breakfast was amazing..will stay there again in the future...great price with hot breakfast can't beat that.",Cozy comfort,,Heather L,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-11-07T00:00:00Z,2016-08-03T21:06:33Z,,,2,"Great price but......shower was dirty, sink was dirty.",just eeeh,,Becky,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-08-09T00:00:00Z,2016-08-03T21:06:33Z,,,5,This stay was for a week vacation at Kings dominion with the kids b4 school started. Room was neat and clean and comfortable over all for us. Pool was nice on the days we didn't stay at the park the whole time. Only issue we had was a very rude male house keeper who didn't want to take our trash or exchange our towels when we didn't want full house keeping.,Priced right 1 exit from Kings Dominion,,Adrienne,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2016-06-01T00:00:00Z,2016-08-03T21:06:33Z,,,1,"Small, poorly cleaned and old. Near a truck stop so I think that a lot of the hookers at the truck stop do their business there. It was dirty, small, musty smelling. All around awful",Terrible place!!!,,Adrienne,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2016-05-27T00:00:00Z,2016-08-03T21:06:33Z,,,3,Nice hotel staff. Long lines at breakfast.,Nice lower priced hotel,,Jennifer,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-06-12T00:00:00Z,2016-08-03T21:06:33Z,,,1,"This hotel should be torn down and rebuilt. Very dirty, and smelly.",Bad hotel for the price,,A Traveler,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-07-16T00:00:00Z,2016-08-03T21:06:33Z,,,5,Friendly staff. Clean rooms. Close to Kings Dominion and area stores and restaurants. Good breakfast options - and breakfast was free :),Will stay here again,,Patricia,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-09-06T00:00:00Z,2016-08-03T21:06:33Z,,,4,Nice relaxing stay,Will stay here again,,Tom,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2016-06-11T00:00:00Z,2016-08-03T21:06:33Z,,,1,It was horrible right away when we walked in the room sneezed like mildew and it was really hot. We turn the ac unit on and it took forever to get cold. And the carpet has cigarettes burn even though we were in a non smoking room,Horrible and stinky room,,A Traveler,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-06-15T00:00:00Z,2016-08-03T21:06:33Z,,,1,"Hotel didn't honor our non-smoking room reservation. After treatening to leave they magically had a non-smoking room, shower was yellow, toilet had stains, TV was outdated with a Comcast remote (no Comcast box to be seen), table was blocking AC unit, and to top it off the door handle to get out was found on the floor when we shut the door. Needless to say we checked out a day early and didn't hear back from the manager that was supposed to contact us with our complaints. Contacted days inn personally to file our grievances",Would never stay here again,,danielle,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-09-11T00:00:00Z,2016-08-03T21:06:33Z,,,2,Everything is below par. I reserved a non-smoking room which had obviously been a SMOKING room recently. There was no way this room had not been a smoking room. The towels were thin and yellowed and the sheets were likewise. The microwave was broken and the toilet ran. The mattresses were soft. The pillows were smelly and old. It is the least expensive hotel near Kings Dominion amusement part but spend a bit more and avoid the disappointment.,Good midway point for my travel to Pittsburgh.,,Cadillac,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2016-06-18T00:00:00Z,2016-08-03T21:06:33Z,,,4,We thoroughly enjoyed our stay from The Professional courteous front desk to the Beautiful older housekeeping staff a couple they said they had been there ten years they were very very kind,Wonderful customer service,,Jetaun,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-06-12T00:00:00Z,2016-08-03T21:06:33Z,,,3,Room was ok,Country,,A Traveler,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-06-12T00:00:00Z,2016-08-03T21:06:33Z,,,2,Room has not been updated since 1980s.,Needs updating.,,Kasey,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2016-06-17T00:00:00Z,2016-08-03T21:06:33Z,,,2,Hotel was convenient for overnight stay to Knowings Dominion. The bathroom needs remodeling bad...didn't look very clean.,Needs updating.,,A Traveler,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-06-19T00:00:00Z,2016-08-03T21:06:33Z,,,2,when I booked I ordered a non smoking room I have confirmation of that when I got into my room it was obviously a smoking room when I called them they tried to argue with me and then they said it was Expedia's fault. Expedia gets it wrong all the time and then they wanted to argue with me about giving me a non smoking room and then I had to explain to them how my children have asthma and then the AC in the room they switch me to did not work,very unwelcome mean combative staff,,chelle,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2016-07-21T00:00:00Z,2016-08-03T21:06:33Z,,,1,"Really dilapatated furnishings, bathroom was stained and tub was very dirty looking. Our door looked as if someone tried to pry it open and the handle broke the last day. At check in we were not given the proper number of meal tickets and they wouldn't replace them. We tried to leave and we were told We couldn't receive a refund.",very unwelcome mean combative staff,,Jennifer,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-05-30T00:00:00Z,2016-08-03T21:06:33Z,,,4,Better than expected. Great breakfast indeed. Stayed right off the pool and we all had a great time. Stayed with two other groups all of us with boys playing in a local baseball tournament. Nice family owned Mexican restaurant across the street. This will be our go to hotel next time we play baseball down the road at VSC fields,My Go To Hotel,,A Traveler,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-09-12T00:00:00Z,2016-08-03T21:06:33Z,,,4,Staff was helpful and the breakfast provided was adequate for a one night stay.,Not bad,,Fay,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-08-16T00:00:00Z,2016-08-03T21:06:33Z,,,1,"Front desk staff was not pleasant at check inn. One of the keys did not work and they wanted to switch rooms, although they did not have any rooms available in a king size that I had booked. Instead of just making a new key which was the problem. They called maintenance. The rooms were really run down. The next morning while getting ready, I walked by the one bed and cut my leg open. There was a piece of angle iron as part of the bed sticking out about 4 inches beyond the bed. It was covered up by the comforter. About 20 minutes later my daughter did the same thing. Very unsafe and a mickey mouse way of creating a bed out of angle iron. I informed the staff upon check out and all they did was apologize. I would not recommend this place to anyone.",Not for me or anyone else.,,Jack,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-07-24T00:00:00Z,2016-08-03T21:06:33Z,,,1,"When we got there you could tell that it was old. In addition, the chairs in the room were in poor condition, it also had a musty smell. On the second floor where our room was the balcony was not safe. It was slanted when walked on. Overall, I cancelled and went somewhere else.",Run Down,,BEVERLY,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-08-05T00:00:00Z,2016-08-03T21:06:33Z,,,4,"Best breakfast ever in a hotel, very nice employees. Swimming pool is large and clean.",Nice hotel close to Kings Dominon,,Jim,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-11-08T00:00:00Z,2016-08-03T21:06:33Z,,,1,"Staff friendly. An attempt at remodeling falls short of completion. Carpet replaced, new bedding old matress, tv, ac unit, mold in shower. I've never seen a toilet that small.",Nice hotel close to Kings Dominon,,A Traveler,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-08-01T00:00:00Z,2016-08-03T21:06:33Z,,,1,Ok,Hotel location,,Azilee,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-09-08T00:00:00Z,2016-08-03T21:06:33Z,,,3,"My wife and I prefer not to drive at night so after spending the day at River Boat on the Potomac, we opted to stay overnight at this hotel and to return home to NC early in the morning. In essence you get what you pay for. The hotel is old and outdated. No flat screen TV for sure! It took sometime to get connected to wireless internet. We were given a coupon to redeem for 1 of 4 offered breakfasts. We had the bacon and scrambled eggs and toast, which was ok. Our room was clean and I will say I found the bed very comfortable. In the morning there was a small roach in the bathroom and that was a turn off since it always makes me fearful of finding a roach in the bed. Other than the roach the room and bathroom was clean.For the price, I would recommend this hotel if your need is to simply sleep until it is daylight and safer to drive.Hotel front desk very pleasant.",Late Overnight Stay,,Mac,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-09-28T00:00:00Z,2016-08-03T21:06:33Z,,,1,"The bathroom door didn't close or lock, no vent fan in bathroom, lights took a long time to turn on, curtain wasn't big enough so it wouldn't stay close and people could see in, front door had big gaps and could see outside.",Rooms were gross,,A Traveler,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2016-07-01T00:00:00Z,2016-08-03T21:06:33Z,,,3,"Served our purpose of convenient, affordable stay",Adequate,,Charles,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2016-04-29T00:00:00Z,2016-08-03T21:06:33Z,,,2,Requested a nonsmoking room. I am a smoker but don't smoke around my kids. When the door opened the smell of a dirty ashtray about knocked me over... There were cigarette burns on the linens. We arrived after midnight and we're exhausted so we just made the best if it. The clerk was very short and rude and didn't seem like a room change would have been very easy. The breakfast was great! Perfect for our family of 4. Not crowded and hot.,Pretty smelly...,,Kimberly,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-08-08T00:00:00Z,2016-08-03T21:06:33Z,,,2,"We were going to kings dominion for two days . It serves it's purpose. 5 miles away and good rooms. The price was great as was the proximity to kings dominion. If you are looking for high end hotel for this price , keep looking . For the price range it was a great deal",Pretty smelly...,,Earnest,
24320 Rogers Clark Blvd,Hotels,Ruther Glen,US,37.93338,-77.47601,Days Inn Ruther Glen Kings Dominion Area,22546,VA,2015-08-07T00:00:00Z,2016-08-03T21:06:33Z,,,1,Had to change rooms after initial check in because of bed bugs. After moving to a new room which was just okay I noticed after coming back from dinner they had rented the same room out to another couple that had the bed bugs!,Pretty smelly...,,Michele,
